REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,COURSES_REGISTERED,TOTAL_CREDITS,QUALITY_POINTS,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,SEMESTER_GPA
KS23B40/013,A10604,Bachelor of Science in Human Nutrition and Clinical Dietetics,2025/2026,SEM2,4,7,20,63.0,5,2,0,0,2,3.15
KS23B41/007,A10456,Bachelor of Science in Food Science and Technology,2023/2024,SEM1,1,6,18,79.5,6,0,0,0,0,4.42
KS23B41/007,A10456,Bachelor of Science in Food Science and Technology,2024/2025,SEM1,3,6,19,56.5,4,2,0,2,0,2.97
KS23B41/007,A10456,Bachelor of Science in Food Science and Technology,2024/2025,SEM2,2,7,22,95.5,6,1,1,0,0,4.34
KS23B41/007,A10456,Bachelor of Science in Food Science and Technology,2025/2026,SEM1,5,6,18,81.5,6,0,0,0,0,4.53
KS23B41/007,A10456,Bachelor of Science in Food Science and Technology,2025/2026,SEM2,4,7,20,82.0,7,0,0,0,0,4.1
KS23B44/002,A10966,Bachelor of Science in Data Science and Analytics,2023/2024,SEM1,1,6,18,72.5,5,1,1,0,0,4.03
KS23B44/002,A10966,Bachelor of Science in Data Science and Analytics,2024/2025,SEM1,3,6,19,58.0,3,3,2,1,0,3.05
KS23B44/002,A10966,Bachelor of Science in Data Science and Analytics,2024/2025,SEM2,2,7,22,88.0,6,1,0,1,0,4.0
KS23B44/002,A10966,Bachelor of Science in Data Science and Analytics,2025/2026,SEM1,5,6,18,65.0,5,1,0,0,1,3.61
KS23B44/002,A10966,Bachelor of Science in Data Science and Analytics,2025/2026,SEM2,4,7,20,78.5,6,1,1,0,0,3.92
KS23B49/009,A11869,Bachelor of Visual Art and Design,2023/2024,SEM1,1,6,18,67.0,6,0,0,0,0,3.72
KS23B49/009,A11869,Bachelor of Visual Art and Design,2024/2025,SEM1,3,6,19,68.5,6,0,0,0,0,3.61
KS23B49/009,A11869,Bachelor of Visual Art and Design,2024/2025,SEM2,2,7,22,83.0,7,0,0,0,0,3.77
KS23B49/009,A11869,Bachelor of Visual Art and Design,2025/2026,SEM1,5,6,18,64.0,6,0,0,0,0,3.56
KS23B49/009,A11869,Bachelor of Visual Art and Design,2025/2026,SEM2,4,7,20,56.0,3,4,0,3,1,2.8
KS23B49/014,A11894,Bachelor of Visual Art and Design,2023/2024,SEM1,1,6,18,56.5,5,1,0,0,1,3.14
KS23B49/014,A11894,Bachelor of Visual Art and Design,2024/2025,SEM1,3,6,19,56.0,3,3,1,2,0,2.95
KS23B49/014,A11894,Bachelor of Visual Art and Design,2024/2025,SEM2,2,7,22,58.5,5,2,0,2,0,2.66
KS23B49/014,A11894,Bachelor of Visual Art and Design,2025/2026,SEM1,5,6,18,59.0,6,0,0,0,0,3.28
KS23B49/014,A11894,Bachelor of Visual Art and Design,2025/2026,SEM2,4,7,20,57.0,4,3,2,1,0,2.85
KS23B50/006,A11725,Bachelor of Art in Graphic Design and Animation,2023/2024,SEM1,1,7,21,36.0,2,5,2,3,0,1.71
KS23B50/006,A11725,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM1,3,7,21,39.5,3,4,1,3,0,1.88
KS23B50/006,A11725,Bachelor of Art in Graphic Design and Animation,2024/2025,SEM2,2,6,18,33.0,2,4,0,4,0,1.83
KS23B50/006,A11725,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM1,5,7,21,36.0,1,6,2,4,0,1.71
KS23B50/006,A11725,Bachelor of Art in Graphic Design and Animation,2025/2026,SEM2,4,6,17,35.5,4,2,0,2,0,2.09
KS23B54/006,A11485,Bachelor of Science in Civil and Environmental Engineering,2023/2024,SEM1,1,6,18,55.5,5,1,0,1,0,3.08
KS23B54/006,A11485,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM1,3,6,19,52.0,5,1,0,1,0,2.74
KS23B54/006,A11485,Bachelor of Science in Civil and Environmental Engineering,2024/2025,SEM2,2,7,22,55.5,4,3,1,2,0,2.52
KS23B54/006,A11485,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,5,6,18,46.5,5,1,1,0,0,2.58
KS23B54/006,A11485,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,4,7,20,54.0,5,2,0,2,0,2.7
KS23B55/004,A11357,Bachelor of Electronics and Communication Science,2023/2024,SEM1,1,6,18,81.0,6,0,0,0,0,4.5
KS23B55/004,A11357,Bachelor of Electronics and Communication Science,2024/2025,SEM1,3,6,19,82.5,5,1,1,0,0,4.34
KS23B55/004,A11357,Bachelor of Electronics and Communication Science,2024/2025,SEM2,2,7,22,107.0,7,0,0,0,0,4.86
KS23B55/004,A11357,Bachelor of Electronics and Communication Science,2025/2026,SEM1,5,6,18,85.0,6,0,0,0,0,4.72
KS23B55/004,A11357,Bachelor of Electronics and Communication Science,2025/2026,SEM2,4,7,20,87.5,6,1,0,0,1,4.38
KS23B68/008,A18976,Bachelor of Public Administration and Management,2023/2024,SEM1,1,7,21,64.5,4,3,0,3,0,3.07
KS23B68/008,A18976,Bachelor of Public Administration and Management,2024/2025,SEM1,3,7,21,62.0,5,2,1,0,1,2.95
KS23B68/008,A18976,Bachelor of Public Administration and Management,2024/2025,SEM2,2,6,18,57.0,4,2,0,1,1,3.17
KS23B68/008,A18976,Bachelor of Public Administration and Management,2025/2026,SEM1,5,7,21,55.0,5,2,1,1,0,2.62
KS23B68/008,A18976,Bachelor of Public Administration and Management,2025/2026,SEM2,4,6,17,45.0,5,1,1,0,0,2.65
KS23B69/001,A18505,Bachelor of Governance and International Relations,2023/2024,SEM1,1,6,18,70.0,5,1,1,0,0,3.89
KS23B69/001,A18505,Bachelor of Governance and International Relations,2024/2025,SEM1,3,6,19,73.0,6,0,0,0,0,3.84
KS23B69/001,A18505,Bachelor of Governance and International Relations,2024/2025,SEM2,2,7,22,83.0,7,0,0,0,0,3.77
KS23B69/001,A18505,Bachelor of Governance and International Relations,2025/2026,SEM1,5,6,18,63.5,5,1,0,1,0,3.53
KS23B69/001,A18505,Bachelor of Governance and International Relations,2025/2026,SEM2,4,7,20,84.0,6,1,0,0,1,4.2
KS23B69/016,A18583,Bachelor of Governance and International Relations,2023/2024,SEM1,1,6,18,53.5,6,0,0,0,0,2.97
KS23B69/016,A18583,Bachelor of Governance and International Relations,2024/2025,SEM1,3,6,19,55.0,4,2,0,1,1,2.89
KS23B69/016,A18583,Bachelor of Governance and International Relations,2024/2025,SEM2,2,7,22,66.0,6,1,0,1,0,3.0
KS23B69/016,A18583,Bachelor of Governance and International Relations,2025/2026,SEM1,5,6,18,45.5,5,1,0,1,0,2.53
KS23B69/016,A18583,Bachelor of Governance and International Relations,2025/2026,SEM2,4,7,20,55.0,5,2,0,1,1,2.75
KS23B69/023,A18660,Bachelor of Governance and International Relations,2023/2024,SEM1,1,6,18,58.0,4,2,0,2,0,3.22
KS23B69/023,A18660,Bachelor of Governance and International Relations,2024/2025,SEM1,3,6,19,69.5,6,0,0,0,0,3.66
KS23B69/023,A18660,Bachelor of Governance and International Relations,2024/2025,SEM2,2,7,22,81.5,7,0,0,0,0,3.7
KS23B69/023,A18660,Bachelor of Governance and International Relations,2025/2026,SEM1,5,6,18,44.0,5,1,0,1,0,2.44
KS23B69/023,A18660,Bachelor of Governance and International Relations,2025/2026,SEM2,4,7,20,74.0,7,0,0,0,0,3.7
KS23B71/002,A19095,Bachelor of Social Work and Social Administration,2023/2024,SEM1,1,6,18,30.0,2,4,2,2,0,1.67
KS23B71/002,A19095,Bachelor of Social Work and Social Administration,2024/2025,SEM1,3,6,19,63.5,5,1,0,1,0,3.34
KS23B71/002,A19095,Bachelor of Social Work and Social Administration,2024/2025,SEM2,2,7,22,64.5,6,1,1,0,0,2.93
KS23B71/002,A19095,Bachelor of Social Work and Social Administration,2025/2026,SEM1,5,6,18,39.0,3,3,2,1,0,2.17
KS23B71/002,A19095,Bachelor of Social Work and Social Administration,2025/2026,SEM2,4,7,20,57.0,5,2,1,1,0,2.85
KS23B71/009,A19191,Bachelor of Social Work and Social Administration,2023/2024,SEM1,1,6,18,63.0,4,2,0,1,1,3.5
KS23B71/009,A19191,Bachelor of Social Work and Social Administration,2024/2025,SEM1,3,6,19,43.5,2,4,2,2,0,2.29
KS23B71/009,A19191,Bachelor of Social Work and Social Administration,2024/2025,SEM2,2,7,22,81.0,7,0,0,0,0,3.68
KS23B71/009,A19191,Bachelor of Social Work and Social Administration,2025/2026,SEM1,5,6,18,55.0,4,2,1,1,0,3.06
KS23B71/009,A19191,Bachelor of Social Work and Social Administration,2025/2026,SEM2,4,7,20,58.0,5,2,0,2,0,2.9
KS23B72/007,A14436,Bachelor of Dental Surgery,2023/2024,SEM1,1,7,21,59.0,5,2,2,0,0,2.81
KS23B72/007,A14436,Bachelor of Dental Surgery,2024/2025,SEM1,3,7,21,96.5,7,0,0,0,0,4.6
KS23B72/007,A14436,Bachelor of Dental Surgery,2024/2025,SEM2,2,6,18,58.0,5,1,0,0,1,3.22
KS23B72/007,A14436,Bachelor of Dental Surgery,2025/2026,SEM1,5,7,21,87.0,7,0,0,0,0,4.14
KS23B72/007,A14436,Bachelor of Dental Surgery,2025/2026,SEM2,4,6,17,73.0,6,0,0,0,0,4.29
KS23B72/024,A14629,Bachelor of Dental Surgery,2023/2024,SEM1,1,7,21,67.0,6,1,1,0,0,3.19
KS23B72/024,A14629,Bachelor of Dental Surgery,2024/2025,SEM1,3,7,21,64.5,6,1,1,0,0,3.07
KS23B72/024,A14629,Bachelor of Dental Surgery,2024/2025,SEM2,2,6,18,85.5,6,0,0,0,0,4.75
KS23B72/024,A14629,Bachelor of Dental Surgery,2025/2026,SEM1,5,7,21,84.5,7,0,0,0,0,4.02
KS23B72/024,A14629,Bachelor of Dental Surgery,2025/2026,SEM2,4,6,17,60.0,5,1,0,1,0,3.53
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,1,6,18,56.5,6,0,0,0,0,3.14
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,2,7,22,67.5,4,3,0,2,1,3.07
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,3,6,19,73.0,6,0,0,0,0,3.84
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,4,7,20,56.5,5,2,1,1,0,2.82
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,5,6,18,64.0,4,2,0,1,1,3.56
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,6,7,21,76.0,6,1,0,1,0,3.62
KS23B73/009,A17980,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,7,6,18,71.0,6,0,0,0,0,3.94
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,1,6,18,55.5,4,2,1,1,0,3.08
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,2,7,22,68.0,5,2,2,0,0,3.09
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,3,6,19,75.5,6,0,0,0,0,3.97
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,4,7,20,76.0,6,1,0,1,0,3.8
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,5,6,18,67.0,6,0,0,0,0,3.72
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,6,7,21,64.0,5,2,0,2,0,3.05
KS23B73/020,A18145,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,7,6,18,54.5,5,1,1,0,0,3.03
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,1,6,18,28.5,1,5,3,2,0,1.58
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,2,7,22,50.0,3,4,1,3,0,2.27
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,3,6,19,48.0,4,2,0,2,0,2.53
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,4,7,20,37.0,3,4,0,4,0,1.85
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,5,6,18,39.0,2,4,0,4,0,2.17
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,6,7,21,50.5,5,2,1,1,0,2.4
KS23B73/025,A18191,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,7,6,18,37.0,4,2,0,2,0,2.06
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,1,6,18,52.0,5,1,1,0,0,2.89
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,2,7,22,44.0,3,4,0,4,0,2.0
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,3,6,19,48.5,4,2,0,2,0,2.55
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,4,7,20,52.0,6,1,0,1,0,2.6
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,5,6,18,56.0,5,1,0,1,0,3.11
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,6,7,21,58.0,6,1,0,1,0,2.76
KS23B73/049,A18479,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,7,6,18,43.0,4,2,0,2,0,2.39
KS23B76/016,A13150,Bachelor of Business Administration,2023/2024,SEM1,1,6,18,56.0,5,1,0,1,0,3.11
KS23B76/016,A13150,Bachelor of Business Administration,2024/2025,SEM1,3,6,19,68.5,5,1,1,0,0,3.61
KS23B76/016,A13150,Bachelor of Business Administration,2024/2025,SEM2,2,7,22,91.0,7,0,0,0,0,4.14
KS23B76/016,A13150,Bachelor of Business Administration,2025/2026,SEM1,5,6,18,59.0,4,2,1,1,0,3.28
KS23B76/016,A13150,Bachelor of Business Administration,2025/2026,SEM2,4,7,20,77.5,7,0,0,0,0,3.88
KS23B80/006,A13535,Bachelor of Human Resource Management,2023/2024,SEM1,1,6,18,55.0,6,0,0,0,0,3.06
KS23B80/006,A13535,Bachelor of Human Resource Management,2024/2025,SEM1,3,6,19,57.5,4,2,0,1,1,3.03
KS23B80/006,A13535,Bachelor of Human Resource Management,2024/2025,SEM2,2,7,22,61.5,5,2,0,1,1,2.8
KS23B80/006,A13535,Bachelor of Human Resource Management,2025/2026,SEM1,5,6,18,43.5,3,3,0,3,0,2.42
KS23B80/006,A13535,Bachelor of Human Resource Management,2025/2026,SEM2,4,7,20,81.0,7,0,0,0,0,4.05
KS23B80/014,A13620,Bachelor of Human Resource Management,2023/2024,SEM1,1,6,18,50.0,5,1,0,1,0,2.78
KS23B80/014,A13620,Bachelor of Human Resource Management,2024/2025,SEM1,3,6,19,56.0,6,0,0,0,0,2.95
KS23B80/014,A13620,Bachelor of Human Resource Management,2024/2025,SEM2,2,7,22,74.0,5,2,1,1,0,3.36
KS23B80/014,A13620,Bachelor of Human Resource Management,2025/2026,SEM1,5,6,18,76.0,6,0,0,0,0,4.22
KS23B80/014,A13620,Bachelor of Human Resource Management,2025/2026,SEM2,4,7,20,76.0,7,0,0,0,0,3.8
KS23B83/004,A13886,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,7,21,70.5,5,2,2,0,0,3.36
KS23B83/004,A13886,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,7,21,73.0,7,0,0,0,0,3.48
KS23B83/004,A13886,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,2,6,18,54.0,5,1,0,1,0,3.0
KS23B83/004,A13886,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,7,21,63.5,4,3,0,2,1,3.02
KS23B83/004,A13886,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,4,6,17,58.5,5,1,0,0,1,3.44
KS23B83/015,A13982,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,7,21,68.0,6,1,1,0,0,3.24
KS23B83/015,A13982,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,7,21,69.5,6,1,1,0,0,3.31
KS23B83/015,A13982,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,2,6,18,60.5,5,1,1,0,0,3.36
KS23B83/015,A13982,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,7,21,86.0,7,0,0,0,0,4.1
KS23B83/015,A13982,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,4,6,17,56.0,4,2,0,1,1,3.29
KS23B85/005,A12641,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,7,21,80.5,6,1,1,0,0,3.83
KS23B85/005,A12641,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,7,21,82.5,6,1,0,1,0,3.93
KS23B85/005,A12641,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,2,6,18,71.5,6,0,0,0,0,3.97
KS23B85/005,A12641,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,7,21,75.0,6,1,0,1,0,3.57
KS23B85/005,A12641,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,4,6,17,55.0,5,1,0,1,0,3.24
KS23B85/021,A12747,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,7,21,60.5,5,2,0,2,0,2.88
KS23B85/021,A12747,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,7,21,80.5,6,1,0,0,1,3.83
KS23B85/021,A12747,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,2,6,18,54.0,5,1,0,1,0,3.0
KS23B85/021,A12747,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,7,21,79.0,7,0,0,0,0,3.76
KS23B85/021,A12747,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,4,6,17,36.5,4,2,1,1,0,2.15
KS23B91/022,A16018,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,59.5,5,1,1,0,0,3.31
KS23B91/022,A16018,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,52.0,3,3,2,1,0,2.74
KS23B91/022,A16018,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,73.5,5,2,1,0,1,3.34
KS23B91/022,A16018,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,56.0,4,2,0,2,0,3.11
KS23B91/022,A16018,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,76.0,6,1,0,1,0,3.8
KS23B91/028,A16053,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,56.5,5,1,0,0,1,3.14
KS23B91/028,A16053,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,43.5,2,4,0,3,1,2.29
KS23B91/028,A16053,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,67.5,6,1,0,0,1,3.07
KS23B91/028,A16053,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,54.0,5,1,0,1,0,3.0
KS23B91/028,A16053,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,47.5,4,3,1,1,1,2.38
KS23B91/038,A16099,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,55.5,4,2,1,1,0,3.08
KS23B91/038,A16099,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,70.0,5,1,1,0,0,3.68
KS23B91/038,A16099,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,81.5,5,2,0,2,0,3.7
KS23B91/038,A16099,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,72.5,6,0,0,0,0,4.03
KS23B91/038,A16099,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,56.0,6,1,1,0,0,2.8
KS23B91/045,A16176,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,81.5,6,0,0,0,0,4.53
KS23B91/045,A16176,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,70.0,4,2,0,1,1,3.68
KS23B91/045,A16176,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,74.5,5,2,0,1,1,3.39
KS23B91/045,A16176,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,76.0,5,1,1,0,0,4.22
KS23B91/045,A16176,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,78.0,6,1,1,0,0,3.9
KS23B91/061,A16392,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,52.0,4,2,1,0,1,2.89
KS23B91/061,A16392,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,69.5,6,0,0,0,0,3.66
KS23B91/061,A16392,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,67.0,6,1,0,1,0,3.05
KS23B91/061,A16392,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,64.0,5,1,0,1,0,3.56
KS23B91/061,A16392,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,50.0,5,2,1,1,0,2.5
KS23B91/065,A16427,Bachelor of Laws (LLB),2023/2024,SEM1,1,6,18,51.5,3,3,0,3,0,2.86
KS23B91/065,A16427,Bachelor of Laws (LLB),2024/2025,SEM1,3,6,19,56.0,3,3,2,0,1,2.95
KS23B91/065,A16427,Bachelor of Laws (LLB),2024/2025,SEM2,2,7,22,78.0,5,2,0,2,0,3.55
KS23B91/065,A16427,Bachelor of Laws (LLB),2025/2026,SEM1,5,6,18,87.5,6,0,0,0,0,4.86
KS23B91/065,A16427,Bachelor of Laws (LLB),2025/2026,SEM2,4,7,20,80.5,6,1,0,0,1,4.03
KS24B06/012,A10078,Bachelor of Divinity,2024/2025,SEM1,1,6,18,44.0,4,2,1,1,0,2.44
KS24B06/012,A10078,Bachelor of Divinity,2025/2026,SEM1,3,6,19,52.0,3,3,0,3,0,2.74
KS24B06/012,A10078,Bachelor of Divinity,2025/2026,SEM2,2,7,22,54.0,4,3,0,3,0,2.45
KS24B08/005,A15178,MA Literature,2024/2025,SEM1,1,6,18,69.5,5,1,0,1,0,3.86
KS24B08/005,A15178,MA Literature,2025/2026,SEM1,3,6,19,77.5,6,0,0,0,0,4.08
KS24B08/005,A15178,MA Literature,2025/2026,SEM2,2,7,22,93.0,7,0,0,0,0,4.23
KS24B16/002,A14895,Bachelor of Science in Education,2024/2025,SEM1,1,7,21,77.0,6,1,1,0,0,3.67
KS24B16/002,A14895,Bachelor of Science in Education,2025/2026,SEM1,3,7,21,85.5,7,0,0,0,0,4.07
KS24B16/002,A14895,Bachelor of Science in Education,2025/2026,SEM2,2,6,18,59.5,6,0,0,0,0,3.31
KS24B17/001,A14765,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,1,7,21,73.5,6,1,1,0,0,3.5
KS24B17/001,A14765,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,3,7,21,92.0,7,0,0,0,0,4.38
KS24B17/001,A14765,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,2,6,18,64.0,6,0,0,0,0,3.56
KS24B27/004,A12317,Bachelor of Public Health,2024/2025,SEM1,1,7,21,87.0,7,0,0,0,0,4.14
KS24B27/004,A12317,Bachelor of Public Health,2025/2026,SEM1,3,7,21,66.0,7,0,0,0,0,3.14
KS24B27/004,A12317,Bachelor of Public Health,2025/2026,SEM2,2,6,18,57.5,5,1,1,0,0,3.19
KS24B27/022,A12427,Bachelor of Public Health,2024/2025,SEM1,1,7,21,67.5,6,1,0,1,0,3.21
KS24B27/022,A12427,Bachelor of Public Health,2025/2026,SEM1,3,7,21,78.5,7,0,0,0,0,3.74
KS24B27/022,A12427,Bachelor of Public Health,2025/2026,SEM2,2,6,18,58.0,6,0,0,0,0,3.22
KS24B28/002,A12182,Bachelor of Nursing Science (For A' level Applicants),2024/2025,SEM1,1,7,21,56.0,5,2,0,1,1,2.67
KS24B28/002,A12182,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM1,3,7,21,58.0,5,2,1,1,0,2.76
KS24B28/002,A12182,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM2,2,6,18,57.0,5,1,0,1,0,3.17
KS24B29/013,A12116,Bachelor of Nursing Science (Diploma Entry),2024/2025,SEM1,1,7,21,66.5,6,1,0,1,0,3.17
KS24B29/013,A12116,Bachelor of Nursing Science (Diploma Entry),2025/2026,SEM1,3,7,21,54.5,5,2,0,2,0,2.6
KS24B29/013,A12116,Bachelor of Nursing Science (Diploma Entry),2025/2026,SEM2,2,6,18,51.0,3,3,2,1,0,2.83
KS24B29/015,A12127,Bachelor of Nursing Science (Diploma Entry),2024/2025,SEM1,1,7,21,60.0,4,3,2,0,1,2.86
KS24B29/015,A12127,Bachelor of Nursing Science (Diploma Entry),2025/2026,SEM1,3,7,21,76.5,6,1,0,1,0,3.64
KS24B29/015,A12127,Bachelor of Nursing Science (Diploma Entry),2025/2026,SEM2,2,6,18,64.0,6,0,0,0,0,3.56
KS24B30/009,A15701,MA Journalism and Strategic Communication,2024/2025,SEM1,1,6,18,39.0,3,3,0,2,1,2.17
KS24B30/009,A15701,MA Journalism and Strategic Communication,2025/2026,SEM1,3,6,19,43.0,4,2,0,2,0,2.26
KS24B30/009,A15701,MA Journalism and Strategic Communication,2025/2026,SEM2,2,7,22,53.0,4,3,0,3,0,2.41
KS24B33/003,A15566,BA Journalism and Communication,2024/2025,SEM1,1,7,21,70.0,6,1,0,0,1,3.33
KS24B33/003,A15566,BA Journalism and Communication,2025/2026,SEM1,3,7,21,73.0,6,1,1,0,0,3.48
KS24B33/003,A15566,BA Journalism and Communication,2025/2026,SEM2,2,6,18,62.0,5,1,0,1,0,3.44
KS24B33/013,A15617,BA Journalism and Communication,2024/2025,SEM1,1,7,21,67.0,6,1,1,0,0,3.19
KS24B33/013,A15617,BA Journalism and Communication,2025/2026,SEM1,3,7,21,87.0,6,1,0,1,0,4.14
KS24B33/013,A15617,BA Journalism and Communication,2025/2026,SEM2,2,6,18,68.5,5,1,0,1,0,3.81
KS24B39/006,A10347,Bachelor of Science in Agricultural Science and Entrepreneurship,2024/2025,SEM1,1,6,18,59.5,6,0,0,0,0,3.31
KS24B39/006,A10347,Bachelor of Science in Agricultural Science and Entrepreneurship,2025/2026,SEM1,3,6,19,62.0,6,0,0,0,0,3.26
KS24B39/006,A10347,Bachelor of Science in Agricultural Science and Entrepreneurship,2025/2026,SEM2,2,7,22,65.5,5,2,0,2,0,2.98
KS24B40/012,A10599,Bachelor of Science in Human Nutrition and Clinical Dietetics,2024/2025,SEM1,1,6,18,48.5,4,2,0,2,0,2.69
KS24B40/012,A10599,Bachelor of Science in Human Nutrition and Clinical Dietetics,2025/2026,SEM1,3,6,19,42.0,4,2,0,2,0,2.21
KS24B40/012,A10599,Bachelor of Science in Human Nutrition and Clinical Dietetics,2025/2026,SEM2,2,7,22,74.5,7,0,0,0,0,3.39
KS24B41/006,A10445,Bachelor of Science in Food Science and Technology,2024/2025,SEM1,1,6,18,58.0,5,1,0,0,1,3.22
KS24B41/006,A10445,Bachelor of Science in Food Science and Technology,2025/2026,SEM1,3,6,19,78.5,5,1,0,0,1,4.13
KS24B41/006,A10445,Bachelor of Science in Food Science and Technology,2025/2026,SEM2,2,7,22,87.0,7,0,0,0,0,3.95
