REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
M23B91/049,A16359,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,67.5,6,5,1,1,0,0,16.0,2.0,3.75,97,89.0,411.0,4.24
M23B91/053,A16426,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,54.0,6,4,2,1,1,0,13.0,5.0,3.0,18,13.0,54.0,3.0
M23B91/053,A16426,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,70.0,7,6,1,0,1,0,18.0,4.0,3.18,40,31.0,124.0,3.1
M23B91/053,A16426,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,68.5,6,5,1,0,1,0,16.0,3.0,3.61,59,47.0,192.5,3.26
M23B91/053,A16426,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,72.5,7,6,1,1,0,0,17.0,3.0,3.62,79,64.0,265.0,3.35
M23B91/053,A16426,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,67.5,6,6,0,0,0,0,18.0,0.0,3.75,97,82.0,332.5,3.43
M23B91/053,A16426,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,72.0,7,6,1,1,0,0,17.0,4.0,3.43,118,99.0,404.5,3.43
M23B91/055,A16449,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,69.5,6,6,0,0,0,0,18.0,0.0,3.86,18,18.0,69.5,3.86
M23B91/055,A16449,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,84.5,7,6,1,1,0,0,20.0,2.0,3.84,40,38.0,154.0,3.85
M23B91/055,A16449,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,73.0,6,5,1,0,0,1,15.0,4.0,3.84,59,53.0,227.0,3.85
M23B91/055,A16449,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,58.5,7,4,3,1,0,2,13.0,7.0,2.92,79,66.0,285.5,3.61
M23B91/055,A16449,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,57.0,6,5,1,1,0,0,15.0,3.0,3.17,97,81.0,342.5,3.53
M23B91/055,A16449,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,87.0,7,6,1,0,1,0,19.0,2.0,4.14,118,100.0,429.5,3.64
M23B91/058,A16495,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,54.0,6,6,0,0,0,0,18.0,0.0,3.0,18,18.0,54.0,3.0
M23B91/058,A16495,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,46.0,7,4,3,0,1,2,12.0,10.0,2.09,40,30.0,100.0,2.5
M23B91/058,A16495,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,65.5,6,5,1,0,1,0,16.0,3.0,3.45,59,46.0,165.5,2.81
M23B91/058,A16495,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,80.0,7,7,0,0,0,0,20.0,0.0,4.0,79,66.0,245.5,3.11
M23B91/058,A16495,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,54.5,6,5,1,1,0,0,15.0,3.0,3.03,97,81.0,300.0,3.09
M23B91/058,A16495,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,67.0,7,5,2,1,1,0,15.0,6.0,3.19,118,96.0,367.0,3.11
M23B91/062,A16538,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,51.0,6,3,3,1,2,0,10.0,8.0,2.83,18,10.0,51.0,2.83
M23B91/062,A16538,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,60.5,7,5,2,0,2,0,16.0,6.0,2.75,40,26.0,111.5,2.79
M23B91/062,A16538,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,37.5,6,2,4,0,4,0,7.0,12.0,1.97,59,33.0,149.0,2.53
M23B91/062,A16538,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,59.0,7,6,1,1,0,0,17.0,3.0,2.95,79,50.0,208.0,2.63
M23B91/062,A16538,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,43.5,6,2,4,0,4,0,7.0,11.0,2.42,97,57.0,251.5,2.59
M23B91/064,A16548,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,49.0,6,5,1,0,1,0,15.0,3.0,2.72,18,15.0,49.0,2.72
M23B91/064,A16548,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,48.5,7,5,2,0,2,0,16.0,6.0,2.2,40,31.0,97.5,2.44
M23B91/064,A16548,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,64.0,6,5,1,0,1,0,16.0,3.0,3.37,59,47.0,161.5,2.74
M23B91/064,A16548,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,53.0,7,5,2,0,2,0,13.0,7.0,2.65,79,60.0,214.5,2.72
M23B91/064,A16548,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,47.0,6,4,2,1,1,0,13.0,5.0,2.61,97,73.0,261.5,2.7
M23B91/064,A16548,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,40.0,7,4,3,1,2,0,12.0,9.0,1.9,118,85.0,301.5,2.56
M23B91/066,A16550,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,72.0,6,6,0,0,0,0,18.0,0.0,4.0,18,18.0,72.0,4.0
M23B91/066,A16550,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,80.5,7,7,0,0,0,0,22.0,0.0,3.66,40,40.0,152.5,3.81
M23B91/066,A16550,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,54.0,6,3,3,0,1,2,9.0,10.0,2.84,59,49.0,206.5,3.5
M23B91/066,A16550,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,51.0,7,5,2,0,1,1,14.0,6.0,2.55,79,63.0,257.5,3.26
M23B91/066,A16550,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,66.5,6,5,1,0,1,0,16.0,2.0,3.69,97,79.0,324.0,3.34
M23B91/066,A16550,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,67.0,7,6,1,0,0,1,17.0,4.0,3.19,118,96.0,391.0,3.31
M23B91/068,A16563,Bachelor of Laws (LLB),2023/2024,SEM2,1,18,71.0,6,5,1,1,0,0,16.0,2.0,3.94,18,16.0,71.0,3.94
M23B91/068,A16563,Bachelor of Laws (LLB),2023/2024,SEM2,2,22,80.5,7,6,1,0,1,0,19.0,3.0,3.66,40,35.0,151.5,3.79
M23B91/068,A16563,Bachelor of Laws (LLB),2024/2025,SEM2,3,19,48.0,6,5,1,0,1,0,15.0,4.0,2.53,59,50.0,199.5,3.38
M23B91/068,A16563,Bachelor of Laws (LLB),2024/2025,SEM2,4,20,66.0,7,7,0,0,0,0,20.0,0.0,3.3,79,70.0,265.5,3.36
M23B91/068,A16563,Bachelor of Laws (LLB),2025/2026,SEM2,5,18,68.5,6,6,0,0,0,0,18.0,0.0,3.81,97,88.0,334.0,3.44
M23B91/068,A16563,Bachelor of Laws (LLB),2025/2026,SEM2,6,21,70.0,7,6,1,1,0,0,18.0,3.0,3.33,118,106.0,404.0,3.42
M24B06/001,A10007,Bachelor of Divinity,2024/2025,SEM2,1,18,72.5,6,6,0,0,0,0,18.0,0.0,4.03,18,18.0,72.5,4.03
M24B06/001,A10007,Bachelor of Divinity,2024/2025,SEM2,2,22,105.5,7,7,0,0,0,0,22.0,0.0,4.8,40,40.0,178.0,4.45
M24B06/001,A10007,Bachelor of Divinity,2025/2026,SEM2,3,19,58.5,6,4,2,1,0,1,14.0,5.0,3.08,59,54.0,236.5,4.01
M24B06/001,A10007,Bachelor of Divinity,2025/2026,SEM2,4,20,88.0,7,7,0,0,0,0,20.0,0.0,4.4,79,74.0,324.5,4.11
M24B06/003,A10052,Bachelor of Divinity,2024/2025,SEM2,1,18,75.0,6,6,0,0,0,0,18.0,0.0,4.17,18,18.0,75.0,4.17
M24B06/003,A10052,Bachelor of Divinity,2024/2025,SEM2,2,22,76.0,7,5,2,1,1,0,15.0,7.0,3.45,40,33.0,151.0,3.78
M24B06/003,A10052,Bachelor of Divinity,2025/2026,SEM2,3,19,79.5,6,6,0,0,0,0,19.0,0.0,4.18,59,52.0,230.5,3.91
M24B06/003,A10052,Bachelor of Divinity,2025/2026,SEM2,4,20,89.0,7,7,0,0,0,0,20.0,0.0,4.45,79,72.0,319.5,4.04
M24B06/007,A10098,Bachelor of Divinity,2024/2025,SEM2,1,18,58.5,6,5,1,0,1,0,15.0,3.0,3.25,18,15.0,58.5,3.25
M24B06/007,A10098,Bachelor of Divinity,2024/2025,SEM2,2,22,69.5,7,5,2,0,2,0,16.0,6.0,3.16,40,31.0,128.0,3.2
M24B06/007,A10098,Bachelor of Divinity,2025/2026,SEM2,3,19,47.5,6,3,3,0,1,2,11.0,8.0,2.5,59,42.0,175.5,2.97
M24B06/007,A10098,Bachelor of Divinity,2025/2026,SEM2,4,20,56.0,7,4,3,1,2,0,12.0,8.0,2.8,79,54.0,231.5,2.93
M24B06/010,A10107,Bachelor of Divinity,2024/2025,SEM2,1,18,64.5,6,6,0,0,0,0,18.0,0.0,3.58,18,18.0,64.5,3.58
M24B06/010,A10107,Bachelor of Divinity,2024/2025,SEM2,2,22,86.0,7,7,0,0,0,0,22.0,0.0,3.91,40,40.0,150.5,3.76
M24B06/010,A10107,Bachelor of Divinity,2025/2026,SEM2,3,19,69.5,6,5,1,0,1,0,16.0,3.0,3.66,59,56.0,220.0,3.73
M24B06/010,A10107,Bachelor of Divinity,2025/2026,SEM2,4,20,79.5,7,7,0,0,0,0,20.0,0.0,3.98,79,76.0,299.5,3.79
M24B08/003,A15113,MA Literature,2024/2025,SEM2,1,18,49.0,6,5,1,0,1,0,16.0,2.0,2.72,18,16.0,49.0,2.72
M24B08/003,A15113,MA Literature,2024/2025,SEM2,2,22,72.0,7,6,1,0,1,0,20.0,2.0,3.27,40,36.0,121.0,3.02
M24B08/003,A15113,MA Literature,2025/2026,SEM2,3,19,65.5,6,5,1,0,1,0,17.0,2.0,3.45,59,53.0,186.5,3.16
M24B08/003,A15113,MA Literature,2025/2026,SEM2,4,20,73.0,7,6,1,0,1,0,18.0,2.0,3.65,79,71.0,259.5,3.28
M24B08/005,A15129,MA Literature,2024/2025,SEM2,1,18,59.5,6,4,2,1,1,0,12.0,6.0,3.31,18,12.0,59.5,3.31
M24B08/005,A15129,MA Literature,2024/2025,SEM2,2,22,92.0,7,6,1,1,0,0,18.0,4.0,4.18,40,30.0,151.5,3.79
M24B08/005,A15129,MA Literature,2025/2026,SEM2,3,19,84.5,6,6,0,0,0,0,19.0,0.0,4.45,59,49.0,236.0,4.0
M24B08/005,A15129,MA Literature,2025/2026,SEM2,4,20,78.0,7,7,0,0,0,0,20.0,0.0,3.9,79,69.0,314.0,3.97
M24B08/007,A15133,MA Literature,2024/2025,SEM2,1,18,53.0,6,6,0,0,0,0,18.0,0.0,2.94,18,18.0,53.0,2.94
M24B08/007,A15133,MA Literature,2024/2025,SEM2,2,22,72.5,7,6,1,0,1,0,18.0,4.0,3.3,40,36.0,125.5,3.14
M24B08/007,A15133,MA Literature,2025/2026,SEM2,3,19,75.0,6,6,0,0,0,0,19.0,0.0,3.95,59,55.0,200.5,3.4
M24B08/007,A15133,MA Literature,2025/2026,SEM2,4,20,63.5,7,5,2,1,1,0,15.0,5.0,3.18,79,70.0,264.0,3.34
M24B08/010,A15156,MA Literature,2024/2025,SEM2,1,18,41.5,6,4,2,0,1,1,13.0,5.0,2.31,18,13.0,41.5,2.31
M24B08/010,A15156,MA Literature,2024/2025,SEM2,2,22,73.0,7,6,1,0,1,0,20.0,2.0,3.32,40,33.0,114.5,2.86
M24B08/010,A15156,MA Literature,2025/2026,SEM2,3,19,48.5,6,4,2,0,1,1,12.0,7.0,2.55,59,45.0,163.0,2.76
M24B08/010,A15156,MA Literature,2025/2026,SEM2,4,20,58.5,7,6,1,0,1,0,17.0,3.0,2.92,79,62.0,221.5,2.8
M24B08/013,A15207,MA Literature,2024/2025,SEM2,1,18,52.0,6,4,2,0,2,0,12.0,6.0,2.89,18,12.0,52.0,2.89
M24B08/013,A15207,MA Literature,2024/2025,SEM2,2,22,65.0,7,6,1,0,1,0,18.0,4.0,2.95,40,30.0,117.0,2.92
M24B08/013,A15207,MA Literature,2025/2026,SEM2,3,19,49.0,6,6,0,0,0,0,19.0,0.0,2.58,59,49.0,166.0,2.81
M24B08/013,A15207,MA Literature,2025/2026,SEM2,4,20,48.5,7,3,4,1,3,0,8.0,12.0,2.42,79,57.0,214.5,2.72
M24B16/004,A14900,Bachelor of Science in Education,2024/2025,SEM2,1,21,63.5,7,6,1,0,1,0,19.0,2.0,3.02,21,19.0,63.5,3.02
M24B16/004,A14900,Bachelor of Science in Education,2024/2025,SEM2,2,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,39,37.0,137.0,3.51
M24B16/004,A14900,Bachelor of Science in Education,2025/2026,SEM2,3,21,72.0,7,6,1,0,1,0,17.0,4.0,3.43,60,54.0,209.0,3.48
M24B16/004,A14900,Bachelor of Science in Education,2025/2026,SEM2,4,17,51.5,6,5,1,1,0,0,14.0,3.0,3.03,77,68.0,260.5,3.38
M24B16/006,A14935,Bachelor of Science in Education,2024/2025,SEM2,1,21,89.0,7,7,0,0,0,0,21.0,0.0,4.24,21,21.0,89.0,4.24
M24B16/006,A14935,Bachelor of Science in Education,2024/2025,SEM2,2,18,53.5,6,5,1,0,0,1,16.0,2.0,2.97,39,37.0,142.5,3.65
M24B16/006,A14935,Bachelor of Science in Education,2025/2026,SEM2,3,21,75.5,7,7,0,0,0,0,21.0,0.0,3.6,60,58.0,218.0,3.63
M24B16/006,A14935,Bachelor of Science in Education,2025/2026,SEM2,4,17,54.5,6,4,2,1,1,0,12.0,5.0,3.21,77,70.0,272.5,3.54
M24B16/009,A14970,Bachelor of Science in Education,2024/2025,SEM2,1,21,63.5,7,7,0,0,0,0,21.0,0.0,3.02,21,21.0,63.5,3.02
M24B16/009,A14970,Bachelor of Science in Education,2024/2025,SEM2,2,18,51.0,6,4,2,2,0,0,12.0,6.0,2.83,39,33.0,114.5,2.94
M24B16/009,A14970,Bachelor of Science in Education,2025/2026,SEM2,3,21,70.0,7,5,2,1,1,0,15.0,6.0,3.33,60,48.0,184.5,3.08
M24B16/009,A14970,Bachelor of Science in Education,2025/2026,SEM2,4,17,44.0,6,3,3,2,0,1,10.0,7.0,2.59,77,58.0,228.5,2.97
M24B17/001,A14761,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,1,21,55.0,7,5,2,1,1,0,16.0,5.0,2.62,21,16.0,55.0,2.62
M24B17/001,A14761,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,2,18,52.5,6,4,2,0,2,0,12.0,6.0,2.92,39,28.0,107.5,2.76
M24B17/001,A14761,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,3,21,64.5,7,7,0,0,0,0,21.0,0.0,3.07,60,49.0,172.0,2.87
M24B17/001,A14761,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,4,17,50.5,6,4,2,0,2,0,11.0,6.0,2.97,77,60.0,222.5,2.89
M24B17/004,A14785,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,1,21,68.5,7,5,2,1,1,0,14.0,7.0,3.26,21,14.0,68.5,3.26
M24B17/004,A14785,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,2,18,73.0,6,6,0,0,0,0,18.0,0.0,4.06,39,32.0,141.5,3.63
M24B17/004,A14785,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,3,21,76.5,7,7,0,0,0,0,21.0,0.0,3.64,60,53.0,218.0,3.63
M24B17/004,A14785,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,4,17,63.5,6,5,1,0,1,0,14.0,3.0,3.74,77,67.0,281.5,3.66
M24B17/007,A14801,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,1,21,50.5,7,5,2,1,1,0,15.0,6.0,2.4,21,15.0,50.5,2.4
M24B17/007,A14801,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,2,18,41.0,6,4,2,0,2,0,11.0,7.0,2.28,39,26.0,91.5,2.35
M24B17/007,A14801,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,3,21,53.0,7,5,2,0,2,0,15.0,6.0,2.52,60,41.0,144.5,2.41
M24B17/007,A14801,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,4,17,48.0,6,5,1,0,1,0,14.0,3.0,2.82,77,55.0,192.5,2.5
M24B17/009,A14819,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,1,21,61.5,7,5,2,0,2,0,16.0,5.0,2.93,21,16.0,61.5,2.93
M24B17/009,A14819,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,2,18,44.5,6,3,3,1,2,0,9.0,9.0,2.47,39,25.0,106.0,2.72
M24B17/009,A14819,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,3,21,67.5,7,6,1,0,1,0,17.0,4.0,3.21,60,42.0,173.5,2.89
M24B17/009,A14819,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,4,17,54.5,6,4,2,0,1,1,11.0,6.0,3.21,77,53.0,228.0,2.96
M24B17/013,A14850,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,1,21,66.5,7,6,1,0,0,1,18.0,3.0,3.17,21,18.0,66.5,3.17
M24B17/013,A14850,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM2,2,18,61.0,6,5,1,1,0,0,15.0,3.0,3.39,39,33.0,127.5,3.27
M24B17/013,A14850,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,3,21,65.5,7,5,2,1,0,1,15.0,6.0,3.12,60,48.0,193.0,3.22
M24B17/013,A14850,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM2,4,17,53.0,6,5,1,1,0,0,15.0,2.0,3.12,77,63.0,246.0,3.19
M24B18/002,A14669,BA Education,2024/2025,SEM2,1,18,34.0,6,2,4,0,4,0,5.0,13.0,1.89,18,5.0,34.0,1.89
M24B18/002,A14669,BA Education,2024/2025,SEM2,2,22,47.5,7,3,4,0,3,1,10.0,12.0,2.16,40,15.0,81.5,2.04
M24B18/002,A14669,BA Education,2025/2026,SEM2,3,19,41.0,6,3,3,0,2,1,9.0,10.0,2.16,59,24.0,122.5,2.08
M24B18/002,A14669,BA Education,2025/2026,SEM2,4,20,48.5,7,4,3,1,2,0,12.0,8.0,2.42,79,36.0,171.0,2.16
M24B18/004,A14687,BA Education,2024/2025,SEM2,1,18,48.0,6,5,1,0,1,0,15.0,3.0,2.67,18,15.0,48.0,2.67
M24B18/004,A14687,BA Education,2024/2025,SEM2,2,22,70.5,7,6,1,0,0,1,19.0,3.0,3.2,40,34.0,118.5,2.96
M24B18/004,A14687,BA Education,2025/2026,SEM2,3,19,50.0,6,3,3,0,3,0,11.0,8.0,2.63,59,45.0,168.5,2.86
M24B18/004,A14687,BA Education,2025/2026,SEM2,4,20,70.0,7,6,1,1,0,0,17.0,3.0,3.5,79,62.0,238.5,3.02
M24B18/007,A14706,BA Education,2024/2025,SEM2,1,18,82.5,6,6,0,0,0,0,18.0,0.0,4.58,18,18.0,82.5,4.58
M24B18/007,A14706,BA Education,2024/2025,SEM2,2,22,100.5,7,7,0,0,0,0,22.0,0.0,4.57,40,40.0,183.0,4.58
M24B18/007,A14706,BA Education,2025/2026,SEM2,3,19,89.0,6,6,0,0,0,0,19.0,0.0,4.68,59,59.0,272.0,4.61
M24B18/007,A14706,BA Education,2025/2026,SEM2,4,20,88.0,7,6,1,1,0,0,17.0,3.0,4.4,79,76.0,360.0,4.56
M24B18/010,A14724,BA Education,2024/2025,SEM2,1,18,32.0,6,2,4,2,2,0,5.0,13.0,1.78,18,5.0,32.0,1.78
M24B18/010,A14724,BA Education,2024/2025,SEM2,2,22,53.0,7,5,2,1,0,1,15.0,7.0,2.41,40,20.0,85.0,2.12
M24B18/010,A14724,BA Education,2025/2026,SEM2,3,19,46.5,6,3,3,0,2,1,11.0,8.0,2.45,59,31.0,131.5,2.23
M24B18/010,A14724,BA Education,2025/2026,SEM2,4,20,42.5,7,3,4,0,4,0,9.0,11.0,2.12,79,40.0,174.0,2.2
M24B18/012,A14751,BA Education,2024/2025,SEM2,1,18,51.5,6,4,2,0,2,0,12.0,6.0,2.86,18,12.0,51.5,2.86
M24B18/012,A14751,BA Education,2024/2025,SEM2,2,22,53.5,7,6,1,0,1,0,19.0,3.0,2.43,40,31.0,105.0,2.62
M24B18/012,A14751,BA Education,2025/2026,SEM2,3,19,58.0,6,6,0,0,0,0,19.0,0.0,3.05,59,50.0,163.0,2.76
M24B18/012,A14751,BA Education,2025/2026,SEM2,4,20,62.0,7,7,0,0,0,0,20.0,0.0,3.1,79,70.0,225.0,2.85
M24B27/001,A12291,Bachelor of Public Health,2024/2025,SEM2,1,21,91.5,7,7,0,0,0,0,21.0,0.0,4.36,21,21.0,91.5,4.36
M24B27/001,A12291,Bachelor of Public Health,2024/2025,SEM2,2,18,51.0,6,5,1,0,1,0,14.0,4.0,2.83,39,35.0,142.5,3.65
M24B27/001,A12291,Bachelor of Public Health,2025/2026,SEM2,3,21,79.0,7,7,0,0,0,0,21.0,0.0,3.76,60,56.0,221.5,3.69
M24B27/001,A12291,Bachelor of Public Health,2025/2026,SEM2,4,17,63.0,6,6,0,0,0,0,17.0,0.0,3.71,77,73.0,284.5,3.69
M24B27/003,A12300,Bachelor of Public Health,2024/2025,SEM2,1,21,85.0,7,6,1,0,0,1,18.0,3.0,4.05,21,18.0,85.0,4.05
M24B27/003,A12300,Bachelor of Public Health,2024/2025,SEM2,2,18,52.5,6,4,2,1,1,0,11.0,7.0,2.92,39,29.0,137.5,3.53
M24B27/003,A12300,Bachelor of Public Health,2025/2026,SEM2,3,21,65.0,7,5,2,0,1,1,15.0,6.0,3.1,60,44.0,202.5,3.38
M24B27/003,A12300,Bachelor of Public Health,2025/2026,SEM2,4,17,68.5,6,6,0,0,0,0,17.0,0.0,4.03,77,61.0,271.0,3.52
M24B27/005,A12319,Bachelor of Public Health,2024/2025,SEM2,1,21,66.0,7,6,1,0,0,1,18.0,3.0,3.14,21,18.0,66.0,3.14
M24B27/005,A12319,Bachelor of Public Health,2024/2025,SEM2,2,18,46.5,6,4,2,0,2,0,12.0,6.0,2.58,39,30.0,112.5,2.88
M24B27/005,A12319,Bachelor of Public Health,2025/2026,SEM2,3,21,60.5,7,5,2,0,2,0,14.0,7.0,2.88,60,44.0,173.0,2.88
M24B27/005,A12319,Bachelor of Public Health,2025/2026,SEM2,4,17,48.5,6,5,1,1,0,0,14.0,3.0,2.85,77,58.0,221.5,2.88
M24B27/007,A12324,Bachelor of Public Health,2024/2025,SEM2,1,21,67.5,7,6,1,0,1,0,17.0,4.0,3.21,21,17.0,67.5,3.21
M24B27/007,A12324,Bachelor of Public Health,2024/2025,SEM2,2,18,45.0,6,3,3,1,2,0,8.0,10.0,2.5,39,25.0,112.5,2.88
M24B27/007,A12324,Bachelor of Public Health,2025/2026,SEM2,3,21,74.5,7,5,2,1,0,1,15.0,6.0,3.55,60,40.0,187.0,3.12
M24B27/007,A12324,Bachelor of Public Health,2025/2026,SEM2,4,17,58.5,6,6,0,0,0,0,17.0,0.0,3.44,77,57.0,245.5,3.19
M24B27/009,A12338,Bachelor of Public Health,2024/2025,SEM2,1,21,65.5,7,5,2,1,1,0,15.0,6.0,3.12,21,15.0,65.5,3.12
M24B27/009,A12338,Bachelor of Public Health,2024/2025,SEM2,2,18,72.5,6,6,0,0,0,0,18.0,0.0,4.03,39,33.0,138.0,3.54
M24B27/009,A12338,Bachelor of Public Health,2025/2026,SEM2,3,21,81.0,7,6,1,0,1,0,18.0,3.0,3.86,60,51.0,219.0,3.65
M24B27/009,A12338,Bachelor of Public Health,2025/2026,SEM2,4,17,51.5,6,4,2,0,0,2,12.0,5.0,3.03,77,63.0,270.5,3.51
M24B27/011,A12373,Bachelor of Public Health,2024/2025,SEM2,1,21,86.5,7,6,1,0,1,0,17.0,4.0,4.12,21,17.0,86.5,4.12
M24B27/011,A12373,Bachelor of Public Health,2024/2025,SEM2,2,18,60.5,6,4,2,1,1,0,13.0,5.0,3.36,39,30.0,147.0,3.77
M24B27/011,A12373,Bachelor of Public Health,2025/2026,SEM2,3,21,64.5,7,4,3,1,2,0,11.0,10.0,3.07,60,41.0,211.5,3.52
M24B27/011,A12373,Bachelor of Public Health,2025/2026,SEM2,4,17,57.5,6,5,1,0,0,1,15.0,2.0,3.38,77,56.0,269.0,3.49
M24B27/013,A12396,Bachelor of Public Health,2024/2025,SEM2,1,21,72.5,7,6,1,1,0,0,18.0,3.0,3.45,21,18.0,72.5,3.45
M24B27/013,A12396,Bachelor of Public Health,2024/2025,SEM2,2,18,64.5,6,6,0,0,0,0,18.0,0.0,3.58,39,36.0,137.0,3.51
M24B27/013,A12396,Bachelor of Public Health,2025/2026,SEM2,3,21,63.0,7,6,1,1,0,0,19.0,2.0,3.0,60,55.0,200.0,3.33
M24B27/013,A12396,Bachelor of Public Health,2025/2026,SEM2,4,17,53.0,6,5,1,1,0,0,15.0,2.0,3.12,77,70.0,253.0,3.29
M24B27/015,A12409,Bachelor of Public Health,2024/2025,SEM2,1,21,89.0,7,7,0,0,0,0,21.0,0.0,4.24,21,21.0,89.0,4.24
M24B27/015,A12409,Bachelor of Public Health,2024/2025,SEM2,2,18,61.5,6,5,1,1,0,0,15.0,3.0,3.42,39,36.0,150.5,3.86
M24B27/015,A12409,Bachelor of Public Health,2025/2026,SEM2,3,21,76.0,7,6,1,1,0,0,18.0,3.0,3.62,60,54.0,226.5,3.78
M24B27/015,A12409,Bachelor of Public Health,2025/2026,SEM2,4,17,75.5,6,6,0,0,0,0,17.0,0.0,4.44,77,71.0,302.0,3.92
M24B28/002,A12159,Bachelor of Nursing Science (For A' level Applicants),2024/2025,SEM2,1,21,83.5,7,6,1,1,0,0,18.0,3.0,3.98,21,18.0,83.5,3.98
M24B28/002,A12159,Bachelor of Nursing Science (For A' level Applicants),2024/2025,SEM2,2,18,80.0,6,6,0,0,0,0,18.0,0.0,4.44,39,36.0,163.5,4.19
M24B28/002,A12159,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM2,3,21,68.5,7,5,2,1,0,1,14.0,7.0,3.26,60,50.0,232.0,3.87
M24B28/002,A12159,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM2,4,17,79.0,6,6,0,0,0,0,17.0,0.0,4.65,77,67.0,311.0,4.04
M24B28/007,A12239,Bachelor of Nursing Science (For A' level Applicants),2024/2025,SEM2,1,21,74.0,7,6,1,0,1,0,18.0,3.0,3.52,21,18.0,74.0,3.52
M24B28/007,A12239,Bachelor of Nursing Science (For A' level Applicants),2024/2025,SEM2,2,18,86.0,6,6,0,0,0,0,18.0,0.0,4.78,39,36.0,160.0,4.1
M24B28/007,A12239,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM2,3,21,79.5,7,6,1,1,0,0,17.0,4.0,3.79,60,53.0,239.5,3.99
M24B28/007,A12239,Bachelor of Nursing Science (For A' level Applicants),2025/2026,SEM2,4,17,73.0,6,6,0,0,0,0,17.0,0.0,4.29,77,70.0,312.5,4.06
