SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0013258,S23B91/018,A15987,Bachelor of Laws (LLB),Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,4,2433441,2025-01-27,4H4D8R7OCG,APPROVED
SP0013259,S23B91/018,A15987,Bachelor of Laws (LLB),Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,5,4566314,2025-10-13,Q92LP2QOV1,PENDING
SP0013260,S23B91/018,A15987,Bachelor of Laws (LLB),Government Sponsorship,NEED_BASED_AID,2026/2027,SEM2,6,2286599,2026-01-31,4MRH7SGFGP,APPROVED
SP0013261,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM1,1,2936975,2023-09-21,6STEUSHO7P,PENDING
SP0013262,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,2,1841893,2024-02-29,2EC9YXEY5X,PENDING
SP0013263,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,3,1191585,2024-09-15,LTDFSZVSM3,APPROVED
SP0013264,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,4,2465111,2025-02-21,4GHDJVWWHB,APPROVED
SP0013265,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,5,3185388,2025-10-24,BQ72N68G4N,APPROVED
SP0013266,S23B91/020,A16005,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2026/2027,SEM2,6,1641977,2026-01-16,2Y9SSM2QS9,APPROVED
SP0013267,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2023/2024,SEM1,1,3563581,2023-09-10,VUUWH297CK,APPROVED
SP0013268,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1239069,2024-01-28,IO4104SIEG,APPROVED
SP0013269,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM1,3,3946272,2024-09-23,ZI66SVN3PU,APPROVED
SP0013270,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2975356,2025-02-02,58BCJYZHVR,APPROVED
SP0013271,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2176422,2025-09-18,LX3VLFH1O7,PENDING
SP0013272,S23B91/023,A16019,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2026/2027,SEM2,6,3028386,2026-01-14,0XXMRZFCHF,APPROVED
SP0013273,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM1,1,2518236,2023-10-24,ZRELEID2YQ,PENDING
SP0013274,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2693593,2024-02-24,0FW1FU5RO9,PENDING
SP0013275,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,3,2942932,2024-10-04,FUQC82Q8UP,APPROVED
SP0013276,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,3015481,2025-02-10,5CNN4O7ANE,APPROVED
SP0013277,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1605002,2025-09-20,2POPRSUC7X,APPROVED
SP0013278,S23B91/026,A16032,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2026/2027,SEM2,6,2047820,2026-01-26,KS6OEJ8NOT,APPROVED
SP0013279,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM1,1,3514757,2023-10-27,3XM65X2PG6,APPROVED
SP0013280,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM2,2,1399388,2024-01-22,K7JFHB9MRT,PENDING
SP0013281,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM1,3,1181720,2024-10-25,FCKP4PE8RU,APPROVED
SP0013282,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,4,4268578,2025-02-18,7KC8BF5K1D,APPROVED
SP0013283,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,5,3677777,2025-09-23,XVEWWSWA1K,APPROVED
SP0013284,S23B91/029,A16055,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2026/2027,SEM2,6,3568128,2026-01-31,6UAQBYANFX,PENDING
SP0013285,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2023/2024,SEM1,1,2239106,2023-09-14,IA28UZUNW5,APPROVED
SP0013286,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,3655265,2024-02-15,KDAF0LHSDS,APPROVED
SP0013287,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,3,3387528,2024-09-26,GXGQ6L82WY,APPROVED
SP0013288,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,3507272,2025-01-22,U2VA3RC8OD,APPROVED
SP0013289,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,5,4386705,2025-10-08,FTH6LDK10H,APPROVED
SP0013290,S23B91/031,A16070,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2026/2027,SEM2,6,1336684,2026-01-31,A7SMKCNJXM,APPROVED
SP0013291,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2023/2024,SEM1,1,2318292,2023-09-12,L9UU9VNBCH,PENDING
SP0013292,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2024/2025,SEM2,2,1774643,2024-01-22,HZCQ2K7CDZ,APPROVED
SP0013293,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,3,2769499,2024-10-16,PSQV179DOU,APPROVED
SP0013294,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,4,4367991,2025-01-11,7FSJI42KJH,APPROVED
SP0013295,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,5,1543019,2025-10-20,TPNIKU7YQA,APPROVED
SP0013296,S23B91/033,A16080,Bachelor of Laws (LLB),Church Education Fund,NEED_BASED_AID,2026/2027,SEM2,6,1657026,2026-01-17,P4HU0YKTY3,APPROVED
SP0013297,S23B91/036,A16091,Bachelor of Laws (LLB),International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,3647958,2023-09-11,MZSR8TJU0N,APPROVED
SP0013298,S23B91/036,A16091,Bachelor of Laws (LLB),International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3487432,2024-01-27,KFXML89UK2,APPROVED
SP0013299,S23B91/036,A16091,Bachelor of Laws (LLB),International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,3668489,2024-09-23,LRTUYXKTO0,APPROVED
SP0013300,S23B91/036,A16091,Bachelor of Laws (LLB),International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1412827,2025-02-23,OIV0M1I1LW,APPROVED
SP0013301,S23B91/036,A16091,Bachelor of Laws (LLB),International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,940428,2025-10-13,HUWFMV137W,PENDING
SP0013302,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM1,1,3723630,2023-10-17,RFEPAAQJPX,APPROVED
SP0013303,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,2,2151548,2024-02-27,P66HC7AE01,APPROVED
SP0013304,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,3,3294903,2024-10-25,6LZEYYFLQ0,APPROVED
SP0013305,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,4,1839557,2025-02-20,X3WQTIN14L,PENDING
SP0013306,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,5,4334156,2025-10-15,1WIQWTEMS8,APPROVED
SP0013307,S23B91/039,A16117,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2026/2027,SEM2,6,4144408,2026-01-18,9P089ZDMJT,PENDING
SP0013308,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2023/2024,SEM1,1,1040296,2023-10-27,1EGPU9NCRW,APPROVED
SP0013309,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,2,3129999,2024-01-31,7I2F9ADN10,APPROVED
SP0013310,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,3,2474351,2024-09-24,GO1SEH6CNI,APPROVED
SP0013311,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,4,2526648,2025-02-03,7QKPQKK0RS,APPROVED
SP0013312,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,5,1248698,2025-09-14,2BLZYWHRHD,PENDING
SP0013313,S23B91/041,A16137,Bachelor of Laws (LLB),Private Sponsor,TUITION_WAIVER,2026/2027,SEM2,6,1382399,2026-01-31,BG8D6JY599,PENDING
SP0013314,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2023/2024,SEM1,1,1958658,2023-10-17,MFG5RFTV8L,APPROVED
SP0013315,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1272095,2024-02-19,VTIJNEH9RV,APPROVED
SP0013316,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,3,940415,2024-10-05,Y0SS7ESN2A,APPROVED
SP0013317,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,1349922,2025-02-01,BR0WDLWY7B,PENDING
SP0013318,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2466477,2025-10-28,N3UHO2DWLW,APPROVED
SP0013319,S23B91/044,A16164,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2026/2027,SEM2,6,3642618,2026-01-29,RHKLO0BE6D,APPROVED
SP0013320,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2023/2024,SEM1,1,1955648,2023-10-05,6NY7M2MSRF,APPROVED
SP0013321,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,4504221,2024-01-15,LZRSMOCHXW,PENDING
SP0013322,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,3,1496646,2024-10-05,UYTT39QPNH,PENDING
SP0013323,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,1971764,2025-02-10,PD9H3KBV9F,APPROVED
SP0013324,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,5,2619802,2025-10-22,NIFTIIPO31,PENDING
SP0013325,S23B91/047,A16199,Bachelor of Laws (LLB),Alumni Foundation,NEED_BASED_AID,2026/2027,SEM2,6,1200333,2026-01-31,TB5MCUO04B,PENDING
SP0013326,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM1,1,1142920,2023-09-28,GTN4OOGN68,APPROVED
SP0013327,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1424366,2024-01-11,33965XWMAH,PENDING
SP0013328,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,3,2539869,2024-09-16,J9M1WO6W8C,APPROVED
SP0013329,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2907980,2025-02-06,4TXAS0Z7SC,PENDING
SP0013330,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,3922256,2025-10-15,FZTUZ7H73G,APPROVED
SP0013331,S23B91/049,A16238,Bachelor of Laws (LLB),Government Sponsorship,FULL_SCHOLARSHIP,2026/2027,SEM2,6,2095821,2026-01-31,3P91I9DTF7,PENDING
SP0013332,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2023/2024,SEM1,1,2342581,2023-10-16,J4SLT2JHJL,PENDING
SP0013333,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2024/2025,SEM2,2,2334191,2024-02-02,GBBYVRS9TQ,APPROVED
SP0013334,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2024/2025,SEM1,3,1506899,2024-10-26,ETQPUMT9H3,APPROVED
SP0013335,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,4,3518318,2025-02-14,TBH6DE3J08,APPROVED
SP0013336,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,5,1745833,2025-09-20,DRN4K7ZZDZ,APPROVED
SP0013337,S23B91/051,A16260,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2026/2027,SEM2,6,1943932,2026-01-31,MCELJ8SYPV,APPROVED
SP0013338,S23B91/053,A16288,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM1,1,1847381,2023-10-08,8CZCM3HDOP,APPROVED
SP0013339,S23B91/053,A16288,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM2,2,3185746,2024-02-05,E5QBM0LDR4,APPROVED
SP0013340,S23B91/053,A16288,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM1,3,2116461,2024-09-18,NVIR668S4L,APPROVED
SP0013341,S23B91/053,A16288,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,4,2286813,2025-01-28,ESW6SM73FF,APPROVED
SP0013342,S23B91/053,A16288,Bachelor of Laws (LLB),Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,5,2362604,2025-09-10,13WUT4PUAA,APPROVED
SP0013343,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,1442024,2023-10-23,JDL5RRC6VL,APPROVED
SP0013344,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3136269,2024-02-18,5COBN6UTS1,APPROVED
SP0013345,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,3262962,2024-09-12,IXCW4XZYHU,APPROVED
SP0013346,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1595575,2025-02-01,GFX884OCP1,PENDING
SP0013347,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,2953233,2025-10-13,LYJDHR5VDY,PENDING
SP0013348,S23B91/055,A16299,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,1230712,2026-01-21,GYKVP8JE1B,APPROVED
SP0013349,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,1922583,2023-10-17,GLQSNDG0BD,PENDING
SP0013350,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3169246,2024-02-17,9RFTD7T5XF,APPROVED
SP0013351,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,1605496,2024-10-05,AE3W1W4HQY,PENDING
SP0013352,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1431157,2025-02-07,DO265QCHE1,PENDING
SP0013353,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,3789228,2025-09-10,33DXBUWDL1,APPROVED
SP0013354,S23B91/057,A16333,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,5060657,2026-01-31,9BQ60DLRFC,PENDING
SP0013355,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,1190444,2023-09-26,INDSVGEQBT,PENDING
SP0013356,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2521220,2024-02-11,IGDH2FR2EQ,APPROVED
SP0013357,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2696897,2024-10-06,T0QGVVBGQC,APPROVED
SP0013358,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,3284901,2025-02-25,YCP16ILL9G,APPROVED
SP0013359,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3222813,2025-09-10,P2NDJNAFOU,APPROVED
SP0013360,S23B91/059,A16360,Bachelor of Laws (LLB),Corporate Scholarship,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,2435372,2026-01-31,WFSBU1IQ1Y,PENDING
SP0013361,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,2476269,2023-10-24,POMECFY8QL,APPROVED
SP0013362,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3812219,2024-02-03,J8KF46SM7N,APPROVED
SP0013363,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,1389179,2024-09-23,RZUA8D919I,PENDING
SP0013364,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1988696,2025-02-06,X5UYZTIHAY,APPROVED
SP0013365,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,3776076,2025-10-10,B83XS1TR1L,APPROVED
SP0013366,S23B91/064,A16423,Bachelor of Laws (LLB),Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,2817849,2026-01-31,9SH3KVNP49,PENDING
SP0013367,S23B91/068,A16447,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2023/2024,SEM1,1,3398852,2023-10-08,GYL3KCYFNI,APPROVED
SP0013368,S23B91/068,A16447,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1608578,2024-02-04,RMNDN5NZVX,APPROVED
SP0013369,S23B91/068,A16447,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,3,1580751,2024-10-05,GASV6WI0GD,APPROVED
SP0013370,S23B91/068,A16447,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2044182,2025-02-08,L5RVXM2MJ7,APPROVED
SP0013371,S23B91/068,A16447,Bachelor of Laws (LLB),Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1104954,2025-09-29,GAYAQQZF6J,APPROVED
SP0013372,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,2734255,2023-10-24,5U5UWXBAMB,APPROVED
SP0013373,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1598522,2024-02-24,2GDBE8BZFZ,PENDING
SP0013374,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2048952,2024-10-04,IYAU6ATNDH,APPROVED
SP0013375,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,3967821,2025-01-23,UIK3FJMP70,APPROVED
SP0013376,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,4914133,2025-10-17,5E8ABJAAFN,APPROVED
SP0013377,S23B91/070,A16479,Bachelor of Laws (LLB),Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,3382400,2026-01-19,2F240JCDYY,APPROVED
SP0013378,S23B91/072,A16496,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM1,1,4480138,2023-09-12,P7E52LROXQ,APPROVED
SP0013379,S23B91/072,A16496,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,2,4091680,2024-02-12,WAH8YFFH45,APPROVED
SP0013380,S23B91/072,A16496,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,3,4503094,2024-10-20,718YW7UF87,PENDING
SP0013381,S23B91/072,A16496,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,4,4391771,2025-02-01,V4KYLV6W9Y,APPROVED
SP0013382,S23B91/072,A16496,Bachelor of Laws (LLB),Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,5,2704062,2025-10-06,GMS04A5CM1,APPROVED
SP0013383,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM1,1,1657108,2023-10-04,VOHONA2PN6,APPROVED
SP0013384,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1032195,2024-02-09,UWPWH7QWMO,APPROVED
SP0013385,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,3,2712214,2024-10-24,7OWIT81BE0,APPROVED
SP0013386,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,4,1147606,2025-02-15,H28UVU5N1R,APPROVED
SP0013387,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1903117,2025-10-28,M00DN843RP,APPROVED
SP0013388,S23B91/074,A16504,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,6,3165748,2026-01-31,OA9O1A94BS,APPROVED
SP0013389,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2023/2024,SEM1,1,3196349,2023-10-05,32GIQI6YMZ,APPROVED
SP0013390,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1835438,2024-01-21,HTK2YFBQ87,PENDING
SP0013391,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM1,3,1611937,2024-09-11,0R270U7G6H,APPROVED
SP0013392,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM2,4,3241097,2025-01-29,Q17HNY88HT,APPROVED
SP0013393,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM1,5,1035458,2025-10-06,7DJW2XMMWQ,APPROVED
SP0013394,S23B91/076,A16552,Bachelor of Laws (LLB),Private Sponsor,FULL_SCHOLARSHIP,2026/2027,SEM2,6,1423504,2026-01-26,T0WNKK7NU9,APPROVED
SP0013395,S24B91/002,A15819,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1341802,2024-09-19,LZ1OLRUXZR,APPROVED
SP0013396,S24B91/002,A15819,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,2,2580300,2025-02-17,9BLZNM7AG9,APPROVED
SP0013397,S24B91/002,A15819,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1237038,2025-09-19,YTL1ZIU3XL,APPROVED
SP0013398,S24B91/002,A15819,Bachelor of Laws (LLB),NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,4,2843466,2026-01-31,ZVK7FLITHH,APPROVED
SP0013399,S24B91/004,A15842,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2024/2025,SEM1,1,953918,2024-10-23,B8MAYC4O9Y,APPROVED
SP0013400,S24B91/004,A15842,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,2,1534226,2025-02-28,MK3VJTVO0S,PENDING
SP0013401,S24B91/004,A15842,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,3,2275710,2025-09-10,7AGGR3XQEX,PENDING
SP0013402,S24B91/004,A15842,Bachelor of Laws (LLB),International Education Grant,MERIT_BASED_AID,2026/2027,SEM2,4,3045565,2026-01-31,X2FJ8ZEWUW,APPROVED
SP0013403,S24B91/006,A15872,Bachelor of Laws (LLB),Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,1,1865724,2024-09-16,WUYMDKGQIR,APPROVED
SP0013404,S24B91/006,A15872,Bachelor of Laws (LLB),Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,2,2444597,2025-02-24,08XAJ8IC1J,APPROVED
SP0013405,S24B91/006,A15872,Bachelor of Laws (LLB),Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,3,3767182,2025-10-06,IPRKAF8HTA,APPROVED
